startingAirport,destinationAirport,baseFare,totalFare,seatsRemaining,segmentsAirlineName,segmentsDurationInSeconds,segmentsDistance
DEN,SFO,213.95,244.6,1,United,9900,954
DEN,SFO,213.95,244.6,1,United,9960,954
DEN,SFO,213.95,244.6,4,United,9960,954
DEN,SFO,236.28,268.6,2,United,9600,954
DEN,SFO,282.79,318.6,1,United,9900,954
DEN,SFO,282.79,318.6,2,United,10080,954
DEN,SFO,385.12,428.6,1,United,9960,954
DFW,ATL,174.88,202.6,5,American Airlines,7140,725
DFW,ATL,174.88,202.6,2,Delta,7140,725
DFW,ATL,174.88,202.6,9,Delta,7200,725
DFW,ATL,174.88,202.6,6,Delta,7320,725
DFW,ATL,174.88,202.6,9,Delta,7320,725
DFW,ATL,174.88,202.6,9,Delta,7380,725
DFW,ATL,174.88,202.6,9,Delta,7380,725
DFW,ATL,174.88,202.6,3,Delta,7500,725
DFW,ATL,174.88,202.6,7,American Airlines,7620,725
DFW,ATL,174.88,202.6,9,Delta,7680,725
DFW,ATL,174.88,202.6,6,Delta,7680,725
DFW,ATL,174.88,202.6,7,American Airlines,7680,725
DFW,ATL,174.88,202.6,9,Delta,7680,725
DFW,ATL,221.4,252.61,2,Delta,7020,725
DFW,ATL,221.4,252.61,3,Delta,7320,725
DFW,ATL,221.4,252.61,1,Delta,7380,725
DFW,ATL,227.91,259.6,1,American Airlines,7620,725
DFW,ATL,292.09,328.6,7,American Airlines,7140,725
DFW,ATL,375.81,418.6,3,American Airlines,7620,725
DFW,BOS,221.4,252.61,5,American Airlines,13200,1556
DFW,BOS,221.4,252.61,5,American Airlines,13200,1556
DFW,BOS,221.4,252.61,7,American Airlines,13260,1556
DFW,BOS,221.4,252.61,7,American Airlines,13260,1556
DFW,BOS,221.4,252.61,7,American Airlines,13260,1556
DFW,BOS,221.4,252.61,9,Delta,13500,1556
DFW,BOS,221.4,252.61,9,Delta,13560,1556
DFW,BOS,221.4,252.61,7,JetBlue Airways,13620,1556
DFW,BOS,272.56,307.6,2,American Airlines,13320,1556
DFW,BOS,272.56,307.6,2,American Airlines,13380,1556
DFW,CLT,363.72,405.6,6,American Airlines,9180,930
DFW,CLT,363.72,405.6,2,American Airlines,9240,930
DFW,CLT,363.72,405.6,2,American Airlines,9300,930
DFW,CLT,363.72,405.6,7,American Airlines,9300,930
DFW,CLT,440,487.6,3,American Airlines,9060,930
DFW,CLT,563.72,620.6,4,American Airlines,9060,930
DFW,CLT,563.72,620.6,7,American Airlines,9120,930
DFW,CLT,563.72,620.6,1,American Airlines,9120,930
DFW,DEN,165.94,192.99,4,Frontier Airlines,7740,650
DFW,DEN,174.88,202.6,7,American Airlines,7260,650
DFW,DEN,174.88,202.6,9,United,7320,650
DFW,DEN,174.88,202.6,3,American Airlines,7500,650
DFW,DEN,174.88,202.6,5,American Airlines,7560,650
DFW,DEN,174.88,202.6,9,United,7560,650
DFW,DEN,174.88,202.6,9,United,7620,650
DFW,DEN,174.88,202.6,7,American Airlines,7680,650
DFW,DEN,174.88,202.6,3,United,7920,650
DFW,DEN,301.4,338.61,3,American Airlines,7620,650
DFW,DEN,315.71,353.99,4,Frontier Airlines,7740,650
DFW,DEN,366.51,408.6,2,American Airlines,7500,650
DFW,DEN,366.51,408.6,7,American Airlines,7620,650
DFW,DTW,288.37,324.6,1,Delta,9120,995
DFW,DTW,288.37,324.6,9,Delta,9120,995
DFW,DTW,288.37,324.6,5,Delta,9300,995
DFW,DTW,288.37,324.6,1,Delta,9420,995
DFW,DTW,288.37,324.6,7,American Airlines,9600,995
DFW,DTW,334.88,374.6,2,American Airlines,9240,995
DFW,DTW,334.88,374.6,2,Delta,9540,995
DFW,DTW,392.56,436.6,7,American Airlines,9240,995
DFW,DTW,392.56,436.6,7,American Airlines,9240,995
DFW,EWR,157.21,183.6,4,United,12480,1380
DFW,EWR,157.21,183.6,2,United,12540,1380
DFW,EWR,205.58,235.6,7,JetBlue Airways,12300,1380
DFW,EWR,205.58,235.6,7,American Airlines,12300,1380
DFW,EWR,205.58,235.6,2,United,12360,1380
DFW,EWR,205.58,235.6,1,United,12540,1380
DFW,EWR,264.19,298.6,7,JetBlue Airways,12180,1380
DFW,EWR,264.19,298.6,7,JetBlue Airways,12180,1380
DFW,EWR,264.19,298.6,7,American Airlines,12180,1380
DFW,EWR,264.19,298.6,7,American Airlines,12180,1380
DFW,EWR,310.7,348.6,2,American Airlines,12240,1380
DFW,EWR,310.7,348.6,2,JetBlue Airways,12240,1380
DFW,EWR,310.7,348.6,7,JetBlue Airways,12300,1380
DFW,EWR,310.7,348.6,7,American Airlines,12300,1380
DFW,IAD,262.33,296.61,2,United,10320,1177
DFW,IAD,262.33,296.61,7,American Airlines,10380,1177
DFW,IAD,262.33,296.61,3,United,10680,1177
DFW,JFK,157.21,183.6,7,JetBlue Airways,13140,1380
DFW,JFK,180.47,208.61,7,American Airlines,13140,1380
DFW,JFK,296.74,333.6,7,American Airlines,13080,1380
DFW,JFK,296.74,333.6,7,JetBlue Airways,13080,1380
DFW,JFK,387.91,431.6,7,American Airlines,13080,1380
DFW,JFK,387.91,431.6,7,JetBlue Airways,13080,1380
DFW,JFK,387.91,431.6,7,JetBlue Airways,13080,1380
DFW,JFK,387.91,431.6,7,American Airlines,13080,1380
DFW,LAX,262.33,296.61,3,American Airlines,12000,1238
DFW,LAX,262.33,296.61,7,American Airlines,12060,1238
DFW,LAX,262.33,296.61,7,American Airlines,12060,1238
DFW,LAX,262.33,296.61,2,American Airlines,12060,1238
DFW,LAX,262.33,296.61,7,American Airlines,12120,1238
DFW,LAX,262.33,296.61,7,American Airlines,12120,1238
DFW,LAX,262.33,296.61,7,American Airlines,12180,1238
DFW,LAX,262.33,296.61,7,American Airlines,12300,1238
DFW,LAX,262.33,296.61,4,Delta,12420,1238
DFW,LAX,305.12,342.6,2,American Airlines,11760,1238
DFW,LAX,305.12,342.6,2,American Airlines,12060,1238
DFW,LAX,320,358.6,1,Delta,12480,1238
DFW,LAX,351.63,392.6,2,American Airlines,11580,1215
DFW,LAX,378.6,421.6,4,American Airlines,12060,1238
DFW,LAX,378.6,421.6,6,American Airlines,12240,1238
DFW,LAX,506.05,558.6,2,American Airlines,11520,1215
DFW,LAX,506.05,558.6,7,American Airlines,11820,1215
DFW,LAX,738.6,808.6,3,American Airlines,11580,1215
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,6,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,7,American Airlines,11520,1380
DFW,LGA,157.21,183.6,6,American Airlines,11520,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,11520,1380
DFW,LGA,157.21,183.6,6,American Airlines,12240,1380
DFW,LGA,157.21,183.6,6,JetBlue Airways,12240,1380
DFW,LGA,157.21,183.6,4,American Airlines,12300,1380
DFW,LGA,157.21,183.6,7,American Airlines,12300,1380
DFW,LGA,157.21,183.6,2,American Airlines,12300,1380
DFW,LGA,157.21,183.6,4,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,2,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12300,1380
DFW,LGA,157.21,183.6,7,JetBlue Airways,12360,1380
DFW,LGA,157.21,183.6,7,American Airlines,12360,1380
DFW,LGA,180.47,208.61,2,JetBlue Airways,11520,1380
DFW,LGA,180.47,208.61,7,American Airlines,11520,1380
DFW,LGA,180.47,208.61,7,JetBlue Airways,11520,1380
DFW,LGA,180.47,208.61,2,American Airlines,11520,1380
DFW,LGA,180.47,208.61,3,American Airlines,12240,1380
DFW,LGA,180.47,208.61,3,JetBlue Airways,12240,1380
DFW,LGA,226.98,258.6,4,Delta,12300,1380
DFW,LGA,296.74,333.6,5,JetBlue Airways,12300,1380
DFW,LGA,296.74,333.6,5,American Airlines,12300,1380
DFW,MIA,178.96,206.98,4,Frontier Airlines,10020,1115
DFW,MIA,262.33,296.61,7,American Airlines,9900,1115
DFW,MIA,262.33,296.61,7,American Airlines,10140,1115
DFW,MIA,262.33,296.61,7,American Airlines,10140,1115
DFW,MIA,262.33,296.61,7,American Airlines,10140,1115
DFW,MIA,262.33,296.61,7,American Airlines,10200,1115
DFW,MIA,262.33,296.61,7,American Airlines,10260,1115
DFW,MIA,262.33,296.61,7,American Airlines,10260,1115
DFW,MIA,262.33,296.61,7,American Airlines,10260,1115
DFW,MIA,262.33,296.61,7,American Airlines,10380,1115
DFW,MIA,262.33,296.61,7,American Airlines,10380,1115
DFW,ORD,213.95,244.6,2,American Airlines,8400,799
DFW,ORD,213.95,244.6,2,United,8700,799
DFW,ORD,213.95,244.6,1,United,8760,799
DFW,ORD,245.58,278.6,2,United,9000,799
DFW,ORD,282.79,318.6,1,United,9060,799
DFW,ORD,305.12,342.6,1,American Airlines,8460,799
DFW,ORD,347.91,388.6,1,United,8700,799
DFW,ORD,515.35,568.6,1,American Airlines,8400,799
DFW,ORD,515.35,568.6,3,American Airlines,8460,799
DFW,ORD,515.35,568.6,1,American Airlines,8460,799
DFW,ORD,729.3,798.6,1,American Airlines,8400,799
DFW,ORD,729.3,798.6,1,American Airlines,8460,799
DFW,ORD,729.3,798.6,2,American Airlines,8460,799
DFW,ORD,729.3,798.6,5,American Airlines,8520,799
DFW,PHL,329.3,368.6,7,American Airlines,11340,1298
DFW,PHL,329.3,368.6,7,American Airlines,11340,1298
DFW,PHL,329.3,368.6,4,American Airlines,11460,1298
DFW,PHL,329.3,368.6,7,American Airlines,11460,1298
DFW,PHL,422.33,468.61,1,American Airlines,11520,1298
DFW,PHL,701.4,768.61,7,American Airlines,11340,1298
DFW,SFO,305.12,342.6,2,Alaska Airlines,14760,1468
DFW,SFO,417.67,463.6,5,American Airlines,13800,1468
DFW,SFO,417.67,463.6,4,American Airlines,13800,1468
DFW,SFO,417.67,463.6,7,American Airlines,13800,1468
DFW,SFO,440.93,488.6,1,United,14460,1468
DFW,SFO,510.7,563.6,2,American Airlines,13800,1468
DFW,SFO,510.7,563.6,4,American Airlines,13860,1468
DFW,SFO,636.28,698.6,1,American Airlines,13860,1468
DTW,ATL,450.23,498.6,9,Delta,7200,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,9,Delta,7260,604
DTW,ATL,450.23,498.6,8,Delta,7320,604
DTW,ATL,450.23,498.6,9,Delta,7380,604
DTW,ATL,543.26,598.61,4,Delta,7380,604
DTW,BOS,78.14,98.6,7,JetBlue Airways,6660,622
DTW,BOS,143.26,168.61,9,Delta,6840,622
DTW,BOS,199.07,228.6,7,JetBlue Airways,6600,622
DTW,BOS,264.19,298.6,9,Delta,6480,622
DTW,BOS,264.19,298.6,3,Delta,6600,622
DTW,CLT,403.72,448.6,9,Delta,6240,505
DTW,CLT,403.72,448.6,1,Delta,6360,505
DTW,CLT,403.72,448.6,7,American Airlines,6420,505
DTW,CLT,403.72,448.6,1,Delta,6600,505
DTW,CLT,403.72,448.6,5,American Airlines,6840,505
DTW,CLT,403.72,448.6,2,American Airlines,6900,505
DTW,CLT,403.72,448.6,3,American Airlines,7260,505
DTW,DEN,262.33,296.61,9,Delta,11580,1142
DTW,DEN,262.33,296.61,9,Delta,11640,1142
DTW,DEN,262.33,296.61,9,United,11820,1142
DTW,DEN,262.33,296.61,9,Delta,11880,1142
DTW,DEN,262.33,296.61,3,United,12300,1142
DTW,DEN,315.71,353.99,4,Frontier Airlines,11460,1142
DTW,DEN,338.6,378.6,9,Delta,11940,1142
DTW,DFW,288.37,324.6,9,Delta,10560,995
DTW,DFW,288.37,324.6,2,Delta,10740,995
DTW,DFW,288.37,324.6,9,Delta,10860,995
DTW,DFW,288.37,324.6,7,American Airlines,11040,995
DTW,DFW,288.37,324.6,1,American Airlines,11040,995
DTW,DFW,288.37,324.6,7,American Airlines,11160,995
DTW,DFW,334.88,374.6,9,Delta,10620,995
DTW,DFW,392.56,436.6,5,American Airlines,10920,995
DTW,DFW,533.95,588.6,5,Delta,10860,995
DTW,EWR,217.67,248.6,9,Delta,5400,485
DTW,EWR,217.67,248.6,9,Delta,5520,485
DTW,EWR,217.67,248.6,9,Delta,5880,485
DTW,EWR,217.67,248.6,9,Delta,6240,485
DTW,EWR,217.67,248.6,9,United,6600,485
DTW,EWR,217.67,248.6,9,United,6600,485
DTW,EWR,217.67,248.6,9,United,7020,485
DTW,EWR,217.67,248.6,9,United,7140,485
DTW,EWR,217.67,248.6,9,United,7200,485
DTW,EWR,217.67,248.6,9,United,7200,485
DTW,EWR,310.7,348.6,8,Delta,5820,485
DTW,IAD,155.35,181.6,1,United,5580,391
DTW,IAD,217.67,248.6,2,United,5520,391
DTW,IAD,226.98,258.6,5,Delta,5040,391
DTW,IAD,450.23,498.6,1,Delta,4920,391
DTW,IAD,450.23,498.6,1,Delta,5220,391
DTW,JFK,217.67,248.6,7,JetBlue Airways,6120,485
DTW,JFK,217.67,248.6,7,JetBlue Airways,6180,485
DTW,JFK,217.67,248.6,9,Delta,6600,485
DTW,JFK,240.93,273.6,7,American Airlines,6120,485
DTW,JFK,292.09,328.6,2,Delta,6060,485
DTW,JFK,292.09,328.6,1,Delta,6540,485
DTW,JFK,357.21,398.6,9,Delta,6600,485
DTW,LAX,496.74,548.6,9,Delta,17940,1985
DTW,LAX,496.74,548.6,9,Delta,18060,1985
DTW,LAX,496.74,548.6,9,Delta,18060,1985
DTW,LAX,496.74,548.6,9,Delta,18120,1985
DTW,LAX,496.74,548.6,9,Delta,18120,1985
DTW,LAX,496.74,548.6,9,Delta,18180,1985
DTW,LAX,496.74,548.6,7,Delta,18300,1985
DTW,LGA,217.67,248.6,6,American Airlines,5880,485
DTW,LGA,217.67,248.6,6,JetBlue Airways,5880,485
DTW,LGA,217.67,248.6,9,Delta,6300,485
DTW,LGA,217.67,248.6,7,JetBlue Airways,6420,485
DTW,LGA,217.67,248.6,9,Delta,6420,485
DTW,LGA,217.67,248.6,7,American Airlines,6420,485
DTW,LGA,217.67,248.6,9,Delta,6420,485
DTW,LGA,217.67,248.6,9,Delta,6480,485
DTW,LGA,217.67,248.6,4,American Airlines,6540,485
DTW,LGA,217.67,248.6,9,Delta,6540,485
DTW,LGA,217.67,248.6,4,JetBlue Airways,6540,485
DTW,LGA,217.67,248.6,3,JetBlue Airways,6720,485
DTW,LGA,217.67,248.6,3,American Airlines,6720,485
DTW,LGA,217.67,248.6,1,American Airlines,6840,485
DTW,LGA,217.67,248.6,1,JetBlue Airways,6840,485
DTW,LGA,357.21,398.6,9,Delta,6540,485
DTW,MIA,262.33,296.61,9,Delta,10680,1153
DTW,MIA,262.33,296.61,7,American Airlines,11280,1153
DTW,MIA,262.33,296.61,7,American Airlines,11340,1153
DTW,MIA,338.6,378.6,2,Delta,10860,1153
DTW,ORD,155.35,181.6,1,Delta,4860,240
DTW,ORD,155.35,181.6,2,Delta,4920,240
DTW,ORD,155.35,181.6,3,United,5220,240
DTW,ORD,155.35,181.6,2,United,5220,240
DTW,ORD,155.35,181.6,7,American Airlines,5340,240
DTW,ORD,155.35,181.6,1,United,5460,240
DTW,ORD,155.35,181.6,9,United,5460,240
DTW,ORD,189.77,218.6,1,United,5280,240
DTW,ORD,201.86,231.6,2,Delta,5040,240
DTW,ORD,201.86,231.6,1,Delta,5100,240
DTW,ORD,217.67,248.6,1,United,5280,240
DTW,ORD,301.4,338.61,1,American Airlines,4920,240
DTW,ORD,301.4,338.61,2,American Airlines,5220,240
DTW,ORD,375.81,418.6,3,Delta,4860,240
DTW,PHL,422.33,468.61,9,Delta,5580,447
DTW,PHL,422.33,468.61,4,American Airlines,5820,447
DTW,PHL,422.33,468.61,4,American Airlines,6180,447
DTW,PHL,422.33,468.61,7,American Airlines,6180,447
DTW,PHL,422.33,468.61,7,American Airlines,6540,447
DTW,PHL,515.35,568.6,1,Delta,5820,447
DTW,PHL,543.26,598.61,2,Delta,5820,447
DTW,SFO,506.05,558.6,9,Delta,18540,2083
DTW,SFO,506.05,558.6,9,Delta,18780,2083
DTW,SFO,506.05,558.6,5,Delta,18840,2083
DTW,SFO,506.05,558.6,9,Delta,18900,2083
EWR,ATL,171.16,198.6,7,JetBlue Airways,9000,762
EWR,ATL,175.81,203.6,5,Delta,7980,762
EWR,ATL,175.81,203.6,1,Delta,8280,762
EWR,ATL,175.81,203.6,2,Delta,8400,762
EWR,ATL,175.81,203.6,2,Delta,8460,762
EWR,ATL,175.81,203.6,5,Delta,8520,762
EWR,ATL,175.81,203.6,1,Delta,8580,762
EWR,ATL,199.07,228.6,7,American Airlines,9000,762
EWR,ATL,222.33,253.61,1,United,8580,762
EWR,ATL,245.58,278.6,8,Delta,8520,762
EWR,ATL,254.88,288.6,1,United,8580,762
EWR,ATL,254.88,288.6,1,United,9240,762
EWR,ATL,264.19,298.6,6,Delta,7980,762
EWR,ATL,264.19,298.6,3,Delta,8340,762
EWR,ATL,329.3,368.6,1,United,9660,762
EWR,ATL,394.42,438.6,1,United,8940,762
EWR,BOS,152.56,178.6,4,Delta,4680,185
EWR,BOS,152.56,178.6,5,Delta,4740,185
EWR,BOS,152.56,178.6,5,Delta,4860,185
EWR,BOS,166.51,193.6,7,JetBlue Airways,4320,185
EWR,BOS,296.74,333.6,7,American Airlines,4320,185
EWR,CLT,213.95,244.6,2,American Airlines,6900,545
EWR,CLT,213.95,244.6,2,JetBlue Airways,6900,545
EWR,CLT,213.95,244.6,1,American Airlines,7320,545
EWR,CLT,213.95,244.6,1,JetBlue Airways,7320,545
EWR,CLT,213.95,244.6,3,United,7440,545
EWR,CLT,273.49,308.6,1,United,7020,545
EWR,CLT,273.49,308.6,1,United,7260,545
EWR,CLT,273.49,308.6,2,JetBlue Airways,7320,545
EWR,CLT,273.49,308.6,2,American Airlines,7320,545
EWR,CLT,273.49,308.6,2,United,7920,545
EWR,CLT,329.3,368.6,1,JetBlue Airways,6720,545
EWR,CLT,329.3,368.6,1,American Airlines,6720,545
EWR,CLT,329.3,368.6,4,JetBlue Airways,6780,545
